Date/time,Receiver1,Receiver2,Receiver3,Receiver4,Generator1,Receiver5,Receiver6,Generator2,Generator3,Receiver7,Generator4,Receiver8,Generator5,Generator6,Receiver9,Receiver10,Receiver11,Receiver12,Generator7,Receiver13,Receiver14,Receiver15,Receiver16,Generator8,Generator9,Receiver17,Generator10,Receiver18,Receiver19,Receiver20,Receiver21
8-8-2021 3:00:00,951107,156876,737267,1126301,402311,315844,1005397,497882,363302,433845,69049,556635,901404,338168,870812,673998,114196,489265,2499604,262833,218337,91299,441411,1002027,952840,174034,1427259,60641,3474,143676,134664
8-8-2021 3:15:00,951156,156888,737314,1126378,402311,315858,1005457,497882,363302,433847,69050,556669,901543,338168,870868,674077,114197,489269,2499788,262868,218337,91300,441451,1002027,952840,174044,1427455,60642,3474,143690,134672
8-8-2021 3:30:00,951202,156899,737344,1126450,402311,315872,1005517,497882,363302,433848,69051,556705,901693,338168,870930,674163,114198,489273,2499985,262905,218337,91302,441491,1002027,952840,174055,1427640,60643,3474,143703,134680
8-8-2021 3:45:00,951249,156912,737403,1126505,402311,315886,1005579,497882,363302,433850,69052,556741,901765,338168,870987,674218,114199,489277,2500168,262935,218337,91304,441515,1002027,952840,174065,1427835,60644,3474,143717,134690
8-8-2021 4:00:00,951293,156924,737447,1126550,402311,315900,1005638,497882,363302,433852,69053,556768,901765,338168,871044,674256,114200,489281,2500376,262963,218337,91305,441529,1002027,952840,174075,1428028,60644,3474,143724,134697
8-8-2021 4:15:00,951337,156938,737489,1126594,402311,315914,1005700,497882,363302,433854,69054,556786,901765,338168,871104,674291,114201,489286,2500567,262988,218337,91307,441540,1002027,952840,174085,1428225,60645,3474,143727,134703
8-8-2021 4:30:00,951355,156950,737521,1126638,402311,315928,1005760,497882,363302,433855,69056,556804,901822,338168,871165,674300,114202,489290,2500667,263010,218337,91308,441550,1002027,952840,174096,1428398,60646,3474,143730,134709
8-8-2021 4:45:00,951372,156965,737559,1126677,402311,315942,1005814,497882,363302,433857,69057,556823,901954,338168,871220,674310,114202,489294,2500667,263033,218337,91309,441559,1002027,952840,174106,1428571,60647,3474,143733,134714
8-8-2021 5:00:00,951391,156979,737596,1126723,402311,315956,1005871,497882,363302,433859,69058,556839,902093,338168,871281,674319,114203,489298,2500667,263054,218337,91311,441566,1002027,952840,174116,1428755,60648,3474,143735,134720
8-8-2021 5:15:00,951409,156990,737623,1126767,402311,315969,1005928,497882,363302,433861,69059,556855,902222,338168,871339,674324,114204,489302,2500667,263076,218337,91312,441573,1002027,952840,174127,1428935,60649,3474,143736,134725
8-8-2021 5:30:00,951429,157003,737665,1126814,402311,315984,1005986,497882,363302,433862,69060,556871,902362,338168,871401,674331,114205,489306,2500667,263099,218337,91313,441583,1002027,952840,174137,1429109,60650,3474,143737,134731
8-8-2021 5:45:00,951446,157015,737697,1126853,402311,315997,1006044,497882,363302,433864,69061,556883,902485,338168,871453,674338,114206,489309,2500667,263120,218337,91315,441589,1002027,952840,174147,1429281,60651,3474,143737,134734
8-8-2021 6:00:00,951465,157029,737731,1126883,402311,316011,1006101,497882,363302,433866,69062,556893,902601,338168,871503,674341,114207,489312,2500667,263139,218337,91316,441592,1002027,952840,174157,1429423,60651,3474,143738,134734
8-8-2021 6:15:00,951483,157040,737763,1126906,402311,316025,1006155,497882,363302,433868,69063,556903,902702,338168,871542,674344,114208,489314,2500667,263148,218337,91317,441596,1002027,952842,174168,1429558,60652,3474,143739,134735
8-8-2021 6:30:00,951502,157052,737796,1126949,402311,316039,1006210,497882,363302,433869,69064,556916,902820,338168,871599,674347,114209,489317,2500667,263160,218337,91318,441599,1002027,952849,174178,1429724,60653,3474,143739,134738
8-8-2021 6:45:00,951522,157066,737824,1126989,402311,316053,1006266,497882,363302,433871,69065,556928,902941,338168,871656,674350,114210,489319,2500667,263180,218337,91320,441603,1002027,952862,174188,1429874,60654,3474,143740,134740
8-8-2021 7:00:00,951544,157079,737844,1127030,402311,316066,1006322,497882,363302,433873,69066,556940,903057,338168,871711,674353,114211,489321,2500667,263200,218337,91321,441607,1002027,952876,174199,1430036,60655,3474,143741,134742
8-8-2021 7:15:00,951582,157090,737899,1127069,402311,316081,1006376,497882,363302,433874,69068,556951,903182,338168,871765,674356,114212,489324,2500667,263222,218337,91322,441611,1002027,952892,174209,1430190,60656,3474,143741,134744
8-8-2021 7:30:00,951629,157102,737928,1127097,402311,316095,1006426,497882,363302,433876,69069,556963,903292,338168,871807,674358,114212,489326,2500667,263243,218337,91323,441615,1002027,952913,174219,1430345,60657,3474,143742,134747
8-8-2021 7:45:00,951678,157114,737946,1127118,402311,316109,1006485,497882,363302,433878,69070,556979,903403,338168,871847,674361,114213,489329,2500667,263264,218337,91325,441620,1002027,952952,174230,1430481,60658,3474,143742,134748
8-8-2021 8:00:00,951730,157127,737993,1127139,402311,316124,1006545,497882,363302,433880,69071,556994,903442,338168,871863,674364,114214,489332,2500667,263283,218337,91326,441623,1002027,952999,174240,1430655,60658,3474,143743,134751
8-8-2021 8:15:00,951779,157138,738017,1127151,402311,316139,1006603,497882,363302,433880,69072,557010,903442,338168,871869,674367,114215,489335,2500667,263288,218337,91327,441626,1002027,953059,174251,1430825,60659,3474,143744,134752
8-8-2021 8:30:00,951827,157151,738043,1127162,402311,316153,1006661,497882,363302,433881,69073,557026,903442,338168,871878,674370,114216,489337,2500667,263289,218337,91328,441629,1002027,953116,174262,1430985,60660,3474,143744,134754
8-8-2021 8:45:00,951882,157164,738074,1127175,402311,316168,1006720,497882,363302,433881,69074,557041,903442,338168,871886,674373,114217,489339,2500667,263289,218337,91329,441632,1002027,953168,174272,1431162,60661,3474,143745,134756
8-8-2021 9:00:00,951933,157176,738095,1127186,402311,316182,1006774,497882,363302,433881,69075,557056,903442,338168,871895,674375,114218,489342,2500667,263290,218337,91331,441635,1002027,953232,174283,1431317,60662,3474,143745,134758
8-8-2021 9:15:00,951999,157189,738141,1127198,402311,316197,1006834,497882,363302,433882,69076,557070,903442,338168,871902,674378,114219,489344,2500667,263290,218337,91332,441637,1002027,953321,174293,1431467,60663,3474,143746,134760
8-8-2021 9:30:00,952061,157201,738167,1127209,402311,316211,1006891,497882,363302,433882,69077,557086,903442,338168,871909,674381,114220,489346,2500667,263291,218337,91333,441640,1002027,953414,174304,1431605,60664,3474,143746,134762
8-8-2021 9:45:00,952130,157214,738179,1127222,402311,316226,1006953,497882,363302,433882,69078,557101,903442,338168,871917,674384,114221,489348,2500667,263291,218337,91334,441642,1002027,953505,174313,1431750,60664,3474,143747,134764
8-8-2021 10:00:00,952196,157226,738220,1127234,402311,316241,1007014,497882,363302,433883,69080,557115,903442,338168,871924,674387,114222,489350,2500667,263292,218337,91335,441645,1002027,953607,174324,1431894,60665,3474,143748,134767
8-8-2021 10:15:00,952258,157239,738249,1127245,402311,316255,1007072,497882,363302,433883,69081,557132,903442,338168,871932,674390,114223,489352,2500667,263293,218337,91336,441647,1002027,953706,174334,1432029,60666,3474,143748,134768
8-8-2021 10:30:00,952322,157252,738277,1127257,402311,316270,1007132,497882,363302,433883,69082,557146,903442,338168,871939,674393,114224,489354,2500667,263293,218337,91337,441650,1002027,953795,174344,1432172,60668,3474,143749,134771
8-8-2021 10:45:00,952383,157265,738289,1127270,402311,316284,1007190,497882,363302,433884,69083,557162,903474,338168,871947,674396,114225,489356,2500667,263294,218337,91338,441652,1002027,953857,174355,1432315,60668,3474,143749,134773
8-8-2021 11:00:00,952449,157279,738325,1127282,402311,316300,1007248,497882,363302,433884,69084,557176,903486,338168,871975,674399,114226,489358,2500667,263294,218337,91340,441655,1002027,953952,174364,1432453,60669,3474,143750,134774
8-8-2021 11:15:00,952511,157293,738346,1127294,402311,316314,1007305,497882,363302,433884,69085,557191,903486,338168,871989,674401,114227,489361,2500667,263295,218337,91341,441658,1002027,954056,174375,1432595,60670,3474,143750,134776
8-8-2021 11:30:00,952579,157306,738373,1127307,402311,316330,1007367,497882,363302,433884,69086,557205,903486,338168,872003,674404,114228,489363,2500667,263295,218337,91342,441660,1002027,954147,174384,1432727,60671,3474,143751,134778
8-8-2021 11:45:00,952623,157319,738394,1127320,402311,316345,1007421,497882,363302,433885,69087,557217,903486,338168,872016,674407,114229,489365,2500667,263296,218337,91343,441662,1002027,954218,174395,1432875,60671,3474,143752,134781
8-8-2021 12:00:00,952660,157330,738418,1127332,402311,316359,1007475,497882,363302,433885,69088,557227,903572,338168,872028,674410,114230,489367,2500667,263297,218337,91344,441665,1002027,954255,174405,1432957,60672,3474,143752,134783
8-8-2021 12:15:00,952698,157342,738432,1127337,402326,316374,1007527,498011,363312,433885,69089,557237,903597,338178,872041,674411,114231,489369,2500667,263297,218337,91345,441668,1002027,954268,174415,1432957,60673,3474,143753,134784
8-8-2021 12:30:00,952735,157355,738432,1127339,402338,316389,1007576,498187,363316,433886,69090,557246,903597,338184,872053,674412,114232,489371,2500667,263298,218337,91346,441672,1002027,954268,174425,1432957,60674,3474,143753,134787
8-8-2021 12:45:00,952775,157368,738432,1127342,402350,316405,1007626,498355,363320,433886,69091,557256,903597,338188,872066,674413,114233,489373,2500667,263298,218337,91348,441675,1002027,954268,174434,1432957,60675,3474,143754,134789
8-8-2021 13:00:00,952816,157379,738432,1127345,402360,316420,1007674,498532,363323,433886,69092,557265,903597,338193,872078,674414,114233,489375,2500667,263299,218337,91349,441676,1002027,954268,174445,1432957,60676,3474,143754,134791
8-8-2021 13:15:00,952849,157388,738432,1127347,402363,316433,1007709,498584,363324,433887,69094,557273,903658,338194,872090,674415,114234,489377,2500667,263299,218337,91350,441678,1002027,954302,174453,1432957,60677,3474,143755,134792
8-8-2021 13:30:00,952890,157401,738432,1127350,402363,316450,1007759,498584,363324,433887,69095,557283,903763,338194,872102,674416,114235,489379,2500667,263300,218337,91351,441679,1002027,954382,174462,1432957,60677,3474,143755,134794
8-8-2021 13:45:00,952929,157414,738432,1127351,402363,316464,1007802,498584,363324,433888,69096,557293,903865,338194,872114,674417,114236,489381,2500667,263301,218337,91352,441681,1002027,954464,174473,1432957,60678,3474,143756,134797
8-8-2021 14:00:00,952966,157428,738432,1127351,402363,316480,1007850,498584,363324,433890,69097,557303,903979,338194,872127,674418,114237,489383,2500667,263303,218337,91353,441683,1002027,954517,174483,1432957,60679,3474,143757,134799
8-8-2021 14:15:00,953006,157440,738432,1127351,402363,316495,1007894,498584,363324,433891,69098,557313,904090,338194,872138,674419,114238,489385,2500667,263304,218337,91355,441684,1002027,954556,174493,1432957,60680,3474,143757,134801
8-8-2021 14:30:00,953043,157451,738432,1127351,402363,316511,1007936,498584,363324,433893,69099,557322,904207,338194,872149,674420,114239,489387,2500667,263306,218337,91356,441685,1002027,954597,174504,1432957,60681,3474,143758,134802
8-8-2021 14:45:00,953085,157463,738432,1127351,402363,316527,1007980,498584,363324,433895,69100,557331,904324,338194,872160,674421,114240,489389,2500667,263307,218337,91357,441687,1002027,954639,174513,1432957,60682,3474,143758,134805
8-8-2021 15:00:00,953128,157475,738432,1127351,402363,316541,1008021,498584,363324,433897,69101,557342,904432,338194,872172,674422,114241,489391,2500667,263309,218337,91358,441689,1002027,954688,174524,1432957,60683,3474,143759,134807
8-8-2021 15:15:00,953175,157486,738432,1127351,402363,316557,1008065,498584,363324,433898,69102,557352,904548,338194,872183,674423,114242,489393,2500667,263311,218337,91359,441690,1002027,954733,174534,1432957,60684,3474,143759,134810
8-8-2021 15:30:00,953222,157498,738432,1127351,402363,316572,1008107,498584,363324,433900,69103,557361,904660,338194,872194,674425,114243,489395,2500667,263312,218337,91360,441692,1002027,954783,174544,1432957,60684,3474,143760,134812
8-8-2021 15:45:00,953269,157509,738432,1127351,402363,316586,1008143,498584,363324,433902,69104,557371,904770,338194,872205,674426,114244,489397,2500667,263314,218337,91362,441693,1002027,954830,174555,1432957,60685,3474,143760,134814
8-8-2021 16:00:00,953317,157521,738432,1127351,402363,316602,1008186,498584,363324,433904,69105,557380,904886,338194,872217,674427,114245,489399,2500667,263315,218337,91363,441695,1002027,954877,174564,1432957,60686,3474,143761,134816
8-8-2021 16:15:00,953360,157532,738432,1127351,402363,316616,1008226,498584,363324,433905,69106,557390,904995,338194,872227,674428,114246,489401,2500667,263317,218337,91364,441696,1002027,954921,174575,1432957,60687,3474,143761,134818
8-8-2021 16:30:00,953404,157543,738432,1127351,402363,316631,1008268,498584,363324,433907,69106,557399,905114,338194,872239,674429,114247,489403,2500667,263318,218337,91365,441697,1002027,954959,174585,1432957,60688,3474,143762,134820
8-8-2021 16:45:00,953434,157554,738432,1127351,402363,316645,1008306,498584,363324,433909,69107,557409,905226,338194,872250,674430,114248,489405,2500667,263320,218337,91366,441699,1002027,954985,174595,1432957,60689,3474,143762,134822
8-8-2021 17:00:00,953450,157566,738432,1127351,402363,316661,1008343,498584,363324,433910,69109,557419,905350,338194,872261,674431,114249,489407,2500667,263322,218337,91367,441701,1002027,954987,174605,1432957,60690,3474,143763,134824
8-8-2021 17:15:00,953463,157576,738432,1127351,402363,316677,1008382,498584,363324,433912,69110,557428,905471,338194,872273,674432,114250,489409,2500667,263323,218337,91368,441702,1002027,954990,174616,1432957,60690,3474,143764,134826
8-8-2021 17:30:00,953473,157587,738432,1127351,402363,316691,1008421,498584,363324,433914,69110,557437,905586,338194,872283,674434,114250,489411,2500667,263325,218337,91369,441704,1002027,954991,174626,1432957,60691,3474,143764,134828
8-8-2021 17:45:00,953482,157598,738432,1127351,402363,316706,1008459,498584,363324,433915,69110,557447,905706,338194,872295,674435,114251,489413,2500667,263326,218337,91371,441705,1002027,954992,174636,1432957,60693,3474,143765,134830
8-8-2021 18:00:00,953491,157610,738432,1127351,402363,316720,1008496,498584,363324,433917,69110,557456,905818,338194,872306,674436,114252,489415,2500667,263328,218337,91372,441707,1002027,954992,174646,1432957,60693,3474,143765,134832
8-8-2021 18:15:00,953499,157620,738432,1127351,402363,316735,1008535,498584,363324,433918,69111,557466,905937,338194,872317,674437,114253,489418,2500667,263329,218337,91373,441709,1002027,954992,174657,1432957,60694,3474,143766,134833
8-8-2021 18:30:00,953508,157630,738432,1127351,402363,316750,1008569,498584,363324,433920,69111,557475,906047,338194,872328,674438,114254,489419,2500667,263331,218337,91374,441710,1002027,954992,174667,1432957,60695,3474,143766,134836
8-8-2021 18:45:00,953516,157641,738432,1127351,402363,316765,1008607,498584,363324,433922,69111,557485,906164,338194,872340,674439,114255,489421,2500667,263332,218337,91375,441712,1002027,954992,174678,1432957,60696,3474,143767,134837
8-8-2021 19:00:00,953524,157652,738432,1127351,402363,316780,1008645,498584,363324,433924,69111,557494,906279,338194,872351,674440,114256,489423,2500667,263334,218337,91376,441713,1002027,954992,174687,1432957,60697,3474,143768,134839
8-8-2021 19:15:00,953532,157660,738432,1127351,402363,316794,1008679,498584,363324,433925,69112,557503,906386,338194,872362,674441,114257,489425,2500667,263335,218337,91377,441715,1002027,954992,174698,1432957,60697,3474,143768,134841
8-8-2021 19:30:00,953540,157670,738432,1127351,402363,316808,1008717,498584,363324,433927,69112,557513,906503,338194,872373,674442,114258,489427,2500667,263337,218337,91378,441717,1002027,954992,174708,1432957,60698,3474,143769,134843
8-8-2021 19:45:00,953548,157680,738432,1127351,402363,316823,1008754,498584,363324,433929,69112,557522,906615,338194,872384,674443,114259,489429,2500667,263339,218337,91380,441718,1002027,954992,174718,1432957,60700,3474,143769,134845
